Departamento,Municipio,Fecha del accidente,Año,Mes,Latitude,Longitude,Cod_dane_muni,Cod_dane_depto,Tipo de lugar,Presunto actor responsable,Tipo de área,Id_imsma evento,Condicion,Genero,Estado,Rango de edad,Actividad,Id_imsma_victima
Cauca,Miranda,2014-09-28 07:00:00,2014,9,3.2416666666666667,-76.22361111111111,19455,19,Sin información,FARC,Rural,AFD_CENAM_2014_1971,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2790
Norte de Santander,Sardinata,2014-09-26 07:00:00,2014,9,8.125,-72.85527777777777,54720,54,Sin información,FARC,Rural,AFD_CENAM_2014_1970,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2789
Antioquia,Valdivia,2008-02-13 00:00:00,2008,2,7.165222,-75.438081,5854,5,Sin información,Desconocido,Rural,AFD_AS_2008_6848,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_AS_2008_5228
Antioquia,Briceño,2014-10-02 07:00:00,2014,10,7.0625,-75.64805555555556,5107,5,Sin información,FARC,Rural,AFD_CENAM_2014_1972,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2791
Antioquia,Briceño,2014-10-03 07:00:00,2014,10,7.0777777777777775,-75.62194444444444,5107,5,Sin información,FARC,Rural,AFD_CENAM_2014_1973,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2792
Putumayo,Puerto caicedo,2014-10-04 07:00:00,2014,10,0.685,-76.48222222222222,86569,86,Sin información,FARC,Rural,AFD_CENAM_2014_1974,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2793
Nariño,Tumaco,2014-10-05 07:00:00,2014,10,1.423888888888889,-78.38194444444444,52835,52,Sin información,FARC,Rural,AFD_CENAM_2014_1975,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2794
Antioquia,Tarazá,2008-09-08 00:00:00,2008,9,7.572194166666667,-75.40281027777777,5790,5,Sin información,Desconocido,Rural,AFD_PP_2008_149,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_238
Antioquia,Tarazá,2008-09-08 00:00:00,2008,9,7.572194166666667,-75.40281027777777,5790,5,Sin información,Desconocido,Rural,AFD_PP_2008_149,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_241
Antioquia,Tarazá,2008-09-08 00:00:00,2008,9,7.572194166666667,-75.40281027777777,5790,5,Sin información,Desconocido,Rural,AFD_PP_2008_149,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_239
Antioquia,Tarazá,2009-03-12 16:50:00,2009,3,7.587168055555556,-75.39955583333334,5790,5,Sin información,Guerrilla No Identificada,Rural,AFD_PP_2009_446,Fuerza pública,Hombre,Herido,Mayor de 18 años,Erradicacion de cultivos ilicitos,VIC_PP_2009_635
Meta,Puerto rico,2009-05-02 13:30:00,2009,5,2.926,-73.196,50590,50,Sin información,Guerrilla No Identificada,Rural,AFD_PP_2009_557,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2009_821
Caquetá,Montañita,2009-12-01 00:00:00,2009,12,1.49494421255,-75.4630895064,18410,18,Sin información,Desconocido,Rural,AFD_PP_2009_912,Civil,Hombre,Muerto,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2009_1350
Nariño,Tumaco,2010-01-30 07:00:00,2010,1,2.20248683381,-78.5730006588,52835,52,Sin información,Desconocido,Rural,AFD_PP_2010_5324,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2010_5551
Putumayo,Valle del guamuez,2012-02-28 07:00:00,2012,2,0.424591,-76.905657,86865,86,Sin información,Desconocido,Rural,AFD_PP_2012_5281,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2012_5462
Norte de Santander,Sardinata,2013-06-06 07:00:00,2013,6,8.083016,-72.801023,54720,54,Sin información,Desconocido,Rural,AFD_PP_2013_5498,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2013_5917
Nariño,Cumbal,2003-12-28 00:00:00,2003,12,0.906258,-77.792061,52227,52,Sin información,Desconocido,Rural,ACF_PP_2003_1371,Civil,Hombre,Herido,Mayor de 18 años,Agricultura,VIC_PP_2003_3033
Santander,San vicente de chucurí,1992-09-25 10:00:00,1992,9,6.884411,-73.413915,68689,68,Sin información,Desconocido,Rural,AFD_PP_1992_241,Civil,Hombre,Herido,Mayor de 18 años,Agricultura,VIC_PP_365
Antioquia,Buriticá,2004-12-18 07:00:00,2004,12,6.719606,-75.906449,5113,5,Sin información,FARC,Rural,ACF_PP_2004_1825,Civil,Hombre,Herido,Menor de 18 años,Agricultura,VIC_PP_2004_3790
Antioquia,Campamento,2002-08-15 00:00:00,2002,8,6.979151,-75.296386,5134,5,Sin información,Desconocido,Rural,ACF_PP_2002_65,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_2002_1998
Antioquia,Ituango,2004-01-30 00:00:00,2004,1,7.171637,-75.764403,5361,5,Sin información,Desconocido,Rural,ACF_PP_2004_1301,Civil,Hombre,Herido,Menor de 18 años,Agricultura,VIC_PP_2004_2910
Putumayo,Orito,1993-08-13 00:00:00,1993,8,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,ACF_PP_1993_133,Civil,Mujer,Muerto,Mayor de 18 años,Sin Información,VIC_PP_1993_1172
Putumayo,Orito,1993-08-13 00:00:00,1993,8,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,ACF_PP_1993_133,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_1993_1169
Putumayo,Orito,1993-08-13 00:00:00,1993,8,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,ACF_PP_1993_133,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_1993_1170
Putumayo,Orito,2011-10-11 07:00:00,2011,10,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2011_5223,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2011_5365
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6108
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6109
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6110
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6111
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6113
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Mujer,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6115
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6119
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6124
Putumayo,Orito,2014-05-26 07:00:00,2014,5,0.664866,-76.869171,86320,86,Sin información,Desconocido,Rural,AFD_PP_2014_5610,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6105
Putumayo,Puerto asís,2013-03-08 07:00:00,2013,3,0.502569,-76.49818,86568,86,Sin información,Desconocido,Rural,AFD_PP_2013_5454,Civil,Mujer,Muerto,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2013_5786
Putumayo,Puerto guzmán,2003-05-10 07:00:00,2003,5,0.964878,-76.407827,86571,86,Sin información,FARC,Rural,ACF_PP_2003_140,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2003_2142
Putumayo,Puerto guzmán,2003-05-10 07:00:00,2003,5,0.964878,-76.407827,86571,86,Sin información,FARC,Rural,ACF_PP_2003_140,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2003_2141
Putumayo,Puerto guzmán,2003-05-10 07:00:00,2003,5,0.964878,-76.407827,86571,86,Sin información,FARC,Rural,ACF_PP_2003_140,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_2003_2139
Putumayo,Puerto guzmán,2003-05-10 07:00:00,2003,5,0.964878,-76.407827,86571,86,Sin información,FARC,Rural,ACF_PP_2003_140,Civil,Mujer,Muerto,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2003_2140
Putumayo,Puerto guzmán,2003-05-10 07:00:00,2003,5,0.964878,-76.407827,86571,86,Sin información,FARC,Rural,ACF_PP_2003_140,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2003_2138
Putumayo,Puerto leguízamo,2013-02-06 07:00:00,2013,2,-0.193382,-74.782646,86573,86,Sin información,Desconocido,Rural,AFD_PP_2013_5442,Civil,Mujer,Herido,Menor de 18 años,"Recogiendo comida, agua ó  madera",VIC_PP_2013_5756
Putumayo,Valle del guamuez,2012-02-28 07:00:00,2012,2,0.424591,-76.905657,86865,86,Sin información,Desconocido,Rural,AFD_PP_2012_5358,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2012_5603
Putumayo,Villagarzón,2013-07-15 07:00:00,2013,7,1.030552,-76.616386,86885,86,Sin información,Desconocido,Rural,AFD_PP_2013_5511,Civil,Mujer,Herido,Mayor de 18 años,Mantenimiento de infraestructura,VIC_PP_2013_5940
Caquetá,Montañita,2014-10-08 07:00:00,2014,10,1.1502777777777777,-75.09361111111112,18410,18,Sin información,FARC,Rural,AFD_CENAM_2014_1976,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2795
Caquetá,Montañita,2014-10-08 07:00:00,2014,10,1.1502777777777777,-75.09361111111112,18410,18,Sin información,FARC,Rural,AFD_CENAM_2014_1976,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2796
Caquetá,Montañita,2014-10-12 07:00:00,2014,10,1.106111111111111,-75.06805555555556,18410,18,Sin información,FARC,Rural,AFD_CENAM_2014_1977,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2797
Antioquia,Guadalupe,2014-10-12 07:00:00,2014,10,6.888333333333334,-75.21972222222222,5315,5,Sin información,FARC,Rural,AFD_CENAM_2014_1978,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2798
Antioquia,Tarazá,2014-10-17 07:00:00,2014,10,7.4447222222222225,-75.54333333333334,5790,5,Sin información,FARC,Rural,AFD_CENAM_2014_1979,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2799
Bogotá D.C.,Bogotá dc,2014-10-18 07:00:00,2014,10,3.7577777777777777,-74.43194444444444,11001,11,Sin información,FARC,Rural,AFD_CENAM_2014_1980,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2800
Chocó,Tadó,2014-08-01 07:00:00,2014,8,5.26466,-76.559733,27787,27,Sin información,Desconocido,Rural,AFD_PP_2014_5619,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6132
Chocó,Tadó,2014-08-01 07:00:00,2014,8,5.25698884838,-76.5535778177,27787,27,Sin información,Desconocido,Rural,AFD_PP_2014_5632,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2014_6159
Antioquia,Yondó,1990-01-06 07:00:00,1990,1,7.05751701085,-73.9008851192,5893,5,Sin información,Desconocido,Rural,AFD_PP_1990_5635,Civil,Hombre,Herido,Mayor de 18 años,"Recogiendo comida, agua ó  madera",VIC_PP_1990_6162
Chocó,Tadó,2014-10-15 07:00:00,2014,10,5.25698884838,-76.5535778177,27787,27,Sin información,Desconocido,Rural,AFD_PP_2014_5636,Civil,Hombre,Herido,Mayor de 18 años,"Recogiendo comida, agua ó  madera",VIC_PP_2014_6163
Antioquia,Cáceres,2014-10-23 07:00:00,2014,10,7.5733,-75.1606,5120,5,Sin información,Desconocido,Rural,AFD_PP_2014_5637,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2014_6165
Antioquia,Cáceres,2014-10-23 07:00:00,2014,10,7.5733,-75.1606,5120,5,Sin información,Desconocido,Rural,AFD_PP_2014_5637,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2014_6166
Antioquia,Cáceres,2014-10-23 07:00:00,2014,10,7.5733,-75.1606,5120,5,Sin información,Desconocido,Rural,AFD_PP_2014_5637,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2014_6167
Chocó,Rio iró,2014-08-01 07:00:00,2014,8,5.18070581671,-76.4599890671,27580,27,Sin información,Desconocido,Rural,AFD_PP_2014_5633,Civil,Hombre,Muerto,Menor de 18 años,Jugando,VIC_PP_2014_6160
Nariño,Samaniego,2008-03-13 00:00:00,2008,3,1.337083,-77.59313,52678,52,Sin información,Guerrilla No Identificada,Rural,AFD_GN52_2008_202,Civil,Hombre,Herido,Mayor de 18 años,Transito por trocha atajo,VIC_GN52_2008_203
Nariño,Samaniego,2009-03-23 00:00:00,2009,3,1.337083,-77.59313,52678,52,Sin información,Desconocido,Rural,AFD_PP_2009_506,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2009_733
Nariño,Samaniego,2010-03-24 00:00:00,2010,3,1.337083,-77.59313,52678,52,Sin información,Desconocido,Rural,AFD_PP_2010_5023,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2010_1654
Nariño,Puerres,2009-06-03 16:00:00,2009,6,0.762222222,-77.27833333,52573,52,Oleoductos,FARC,Rural,AFD_EIN_2009_594,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_EIN_2009_880
Nariño,Samaniego,2007-02-23 00:00:00,2007,2,1.337083,-77.59313,52678,52,Sin información,Desconocido,Rural,AFD_PP_2007_45689,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2007_7283
Nariño,Samaniego,2009-12-07 10:20:00,2009,12,1.5205555555555557,-77.74583333333334,52678,52,Cerros,ELN,Rural,AFD_EIN_2009_885,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_EIN_2009_1298
Nariño,Los andes,2006-02-22 00:00:00,2006,2,1.493975,-77.521244,52418,52,Sin información,Desconocido,Rural,ACF_PP_2006_1646037,Civil,Mujer,Herido,Menor de 18 años,Sin Información,VIC_PP_2006_7240
Nariño,La llanada,2010-01-15 00:00:00,2010,1,1.472995,-77.580358,52385,52,Sin información,Desconocido,Rural,AFD_AS_2010_6703,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_AS_2010_5330
Nariño,La llanada,2009-02-20 00:00:00,2009,2,1.472995,-77.580358,52385,52,Sin información,Desconocido,Rural,AFD_AS_2009_6709,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_AS_2009_5328
Nariño,Samaniego,2009-06-28 00:00:00,2009,6,1.337083,-77.59313,52678,52,Sin información,Desconocido,Rural,AFD_AS_2009_6823,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_AS_2009_5348
Nariño,La llanada,2010-04-15 07:00:00,2010,4,1.472995,-77.580358,52385,52,Sin información,Desconocido,Rural,AFD_PP_2010_5173,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2010_5291
Nariño,Tumaco,2013-07-20 07:00:00,2013,7,1.37516,-78.599308,52835,52,Sin información,Desconocido,Rural,AFD_PP_2013_5518,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2013_5950
Nariño,Tumaco,2014-07-03 07:00:00,2014,7,2.20248683381,-78.5730006588,52835,52,Fincas,Desconocido,Rural,AFD_PP_2014_5616,Civil,Hombre,Herido,Mayor de 18 años,"Recogiendo comida, agua ó  madera",VIC_PP_2014_61051
Cauca,Argelia,2007-01-07 00:00:00,2007,1,2.255802,-77.248947,19050,19,Sin información,Desconocido,Rural,ACF_PP_2007_1645583,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2007_6478
Norte de Santander,Tibú,2005-05-09 18:00:00,2005,5,8.639326,-72.735541,54810,54,Sin información,Desconocido,Rural,ACF_PP_2005_1644464,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4278
Cundinamarca,Guaduas,2004-12-31 00:00:00,2004,12,5.07281,-74.59775,25320,25,Sin información,Desconocido,Urbana,AFD_PP_2004_258,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_388
Antioquia,Tarazá,2008-06-27 14:00:00,2008,6,7.582546,-75.400212,5790,5,Sin información,Desconocido,Rural,AFD_GAN05_2008_52,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_GAN05_2008_90
Antioquia,Anorí,2011-02-12 07:00:00,2011,2,7.25065521922321,-75.0545354338235,5040,5,Sin información,Desconocido,Rural,AFD_GAN05_2011_135,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_GAN05_2011_186
Antioquia,Ituango,2011-01-31 07:00:00,2011,1,7.171637,-75.764403,5361,5,Sin información,Desconocido,Rural,AFD_GAN05_2011_136,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_GAN05_2011_187
Antioquia,Valdivia,2009-05-10 00:00:00,2009,5,7.165222,-75.438081,5854,5,Sin información,Desconocido,Rural,AFD_GAN05_2009_28,Civil,Hombre,Herido,Mayor de 18 años,Agricultura,VIC_GAN05_40
Antioquia,Cocorná,2002-08-06 00:00:00,2002,8,6.058001,-75.185085,5197,5,Sin información,Desconocido,Rural,ACF_PP_2002_130,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2002_1979
Antioquia,Cocorná,2002-08-06 00:00:00,2002,8,6.058001,-75.185085,5197,5,Sin información,Desconocido,Rural,ACF_PP_2002_130,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2002_1981
Bolívar,Morales,2003-01-16 06:10:00,2003,1,8.270279,-73.865805,13473,13,Sin información,Desconocido,Rural,ACF_PP_2003_413,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2003_2879
Nariño,Tumaco,2011-02-07 07:00:00,2011,2,2.20248683381,-78.5730006588,52835,52,Sin información,Desconocido,Rural,AFD_PP_2011_5100,Civil,Mujer,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2011_5181
Antioquia,Argelia,2005-06-13 09:00:00,2005,6,5.7275,-75.02194444444444,5055,5,Sin información,Desconocido,Rural,ACF_PP_2005_1644676,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4688
Antioquia,San francisco,2003-04-04 00:00:00,2003,4,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2003_1227,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2003_1914
Antioquia,San francisco,2003-06-04 16:45:00,2003,6,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2003_634,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2489
Antioquia,San francisco,2003-03-29 00:00:00,2003,3,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2003_1644368,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2003_4079
Antioquia,Sonsón,2004-02-07 09:00:00,2004,2,5.836944444444445,-75.1061111111111,5756,5,Sin información,Desconocido,Rural,ACF_PP_2004_1403,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3078
Antioquia,Sonsón,2004-02-07 09:00:00,2004,2,5.836944444444445,-75.1061111111111,5756,5,Sin información,Desconocido,Rural,ACF_PP_2004_1403,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3077
Antioquia,San francisco,2004-10-15 00:00:00,2004,10,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2004_1682,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2004_3546
Antioquia,San francisco,2004-10-15 00:00:00,2004,10,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2004_1682,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2004_3569
Antioquia,San francisco,2004-10-15 00:00:00,2004,10,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2004_1682,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2004_3545
Antioquia,San francisco,2004-10-15 00:00:00,2004,10,5.965414,-75.10198,5652,5,Sin información,Desconocido,Rural,ACF_PP_2004_1682,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2004_3544
Caldas,Samaná,2005-07-23 12:00:00,2005,7,5.415474,-74.994917,17662,17,Sin información,Desconocido,Rural,ACF_PP_2005_1644936,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2005_5213
Antioquia,Sonsón,2004-06-18 00:00:00,2004,6,5.883611111111112,-75.11444444444444,5756,5,Sin información,Desconocido,Rural,ACF_PP_2004_1587,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3378
Antioquia,Sonsón,2004-06-18 00:00:00,2004,6,5.883611111111112,-75.11444444444444,5756,5,Sin información,Desconocido,Rural,ACF_PP_2004_1587,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3377
Antioquia,Dabeiba,2014-10-22 07:00:00,2014,10,7.11,-76.0663888888889,5234,5,Sin información,FARC,Rural,AFD_CENAM_2014_1981,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2801
Antioquia,Dabeiba,2014-10-27 07:00:00,2014,10,7.087777777777778,-76.09055555555555,5234,5,Sin información,FARC,Rural,AFD_CENAM_2014_1983,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2804
Antioquia,Cáceres,2014-10-27 07:00:00,2014,10,7.467222222222222,-75.10527777777777,5120,5,Sin información,FARC,Rural,AFD_CENAM_2014_1982,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2802
Antioquia,Cáceres,2014-10-27 07:00:00,2014,10,7.467222222222222,-75.10527777777777,5120,5,Sin información,FARC,Rural,AFD_CENAM_2014_1982,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2803
Arauca,Tame,2014-10-28 07:00:00,2014,10,6.6425,-71.53027777777778,81794,81,Sin información,ELN,Rural,AFD_CENAM_2014_1984,Fuerza pública,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_CENAM_2014_2805
Tolima,Chaparral,2014-10-31 07:00:00,2014,10,3.756666666666667,-75.48138888888889,73168,73,Sin información,FARC,Rural,AFD_CENAM_2014_1985,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_CENAM_2014_2806
Tolima,Icononzo,2012-04-02 07:00:00,2012,4,4.176318,-74.532447,73352,73,Sin información,Desconocido,Rural,AFD_PP_2012_5302,Civil,Mujer,Herido,Mayor de 18 años,Transito por via usual,VIC_PP_2012_5500
Nariño,Tumaco,2014-08-01 07:00:00,2014,8,1.79338584254,-78.7639364297,52835,52,Quebradas,Desconocido,Rural,AFD_PP_2014_5630,Civil,Hombre,Herido,Mayor de 18 años,Erradicador manual - PCI,VIC_PP_2014_6157
Valle del Cauca,Buenaventura,2010-11-09 00:00:00,2010,11,3.882868,-77.010839,76109,76,Sin información,Desconocido,Rural,AFD_PP_2010_5675,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2010_6253
